Geneid,GS1,GS2,GS3,IT21,IT22,IT23,IT51,IT52,IT53,HS1,HS2,HS3
PCA_NC_06492,1702,1616,1562,211,203,226,2333,2251,2305,2682,3799,4605
PCA_NC_06493,2021,1865,1957,441,394,542,2875,2983,2648,1816,3007,3470
PCA_NC_06490,1469,1450,1155,487,429,570,4293,4177,4113,3597,3718,4126
PCA_NC_06491,11,2,4,0,2,2,47,38,36,0,28,75
PCA_NC_06496,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06497,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06494,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06495,0,0,0,0,0,0,0,0,0,0,2,0
PCA_NC_06449,2348,2675,2178,9,2,13,4015,4034,3994,6,6,0
PCA_NC_06448,9902,10498,9207,46,25,72,10815,10306,10198,136,58,44
PCA_NC_06441,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06440,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06443,271,248,181,30,22,54,313,303,291,781,1187,1406
PCA_NC_06442,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06445,1587,1244,1377,69,55,110,700,643,668,34,44,36
PCA_NC_06444,317,301,280,28,26,70,609,538,685,1663,2280,2495
PCA_NC_06447,30,13,12,12,8,10,177,150,176,97,251,279
PCA_NC_06446,3295,3078,3017,275,265,404,3653,3399,3599,2192,5537,3912
PCA_NC_06470,1217,1155,1025,483,365,622,2719,2717,2738,1735,1674,1878
PCA_NC_06471,0,2,0,0,0,2,202,250,226,156,346,280
PCA_NC_06473,853,707,701,260,243,332,2581,2371,2427,10848,13834,15700
PCA_NC_06474,29,32,47,22,17,18,101,76,61,197,286,543
PCA_NC_06475,0,0,0,0,0,0,2,0,0,0,2,2
PCA_NC_06476,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06477,0,0,2,7,0,0,14,10,18,34,64,122
PCA_NC_06478,0,0,0,0,0,0,1,0,1,22,19,7
PCA_NC_03972,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03973,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03970,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03971,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03976,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03977,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03974,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03975,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03978,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03979,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03990,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03991,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03992,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03993,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03994,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03995,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03996,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03997,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03998,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03999,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04009,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04008,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04003,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04002,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04001,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04000,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04007,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04006,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04005,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04004,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04019,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04012,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04013,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03969,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03968,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03965,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03964,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03967,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03966,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03961,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03960,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03963,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03962,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04021,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04020,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04023,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04022,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04025,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04024,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04027,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04026,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03954,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03955,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03956,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03957,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03952,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03953,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03958,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03959,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04018,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04010,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04011,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04014,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04015,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04016,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04017,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03983,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03982,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03981,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03980,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03987,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03986,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03985,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03984,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03989,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03988,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06405,0,0,0,0,0,0,0,0,0,0,0,3
PCA_NC_06404,12,16,13,9,20,31,626,572,570,25,22,43
PCA_NC_06407,380,372,369,20,26,38,362,403,389,50,136,144
PCA_NC_06406,2,0,6,12,6,8,12,14,14,0,0,0
PCA_NC_06401,846,824,811,148,120,191,1364,1464,1404,2886,3264,3867
PCA_NC_06400,0,0,0,0,0,0,0,0,2,24,8,14
PCA_NC_06403,2,2,0,4,0,3,9,4,11,0,1,0
PCA_NC_06402,1475,1517,1317,837,768,1237,4787,4716,4875,119192,139032,151266
PCA_NC_06409,26,20,27,28,6,25,272,271,205,381,611,604
PCA_NC_06408,100,98,92,12,5,8,213,233,224,288,408,428
PCA_NC_06381,123,122,74,38,62,98,590,578,586,354,1074,1060
PCA_NC_06387,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06385,5794,5322,5156,237,152,321,4039,4139,3992,3100,3915,4373
PCA_NC_06399,0,0,0,0,0,0,0,6,6,0,5,4
PCA_NC_06398,8,12,3,2,0,0,9,9,12,0,21,13
PCA_NC_06395,1573,1467,1462,182,130,195,1830,1821,1819,2195,2464,2949
PCA_NC_06394,0,2,0,0,0,0,0,0,0,0,2,0
PCA_NC_06397,0,0,0,0,0,2,149,189,196,1198,3382,3837
PCA_NC_06396,583,641,559,112,84,124,866,788,819,626,1236,1533
PCA_NC_06391,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06390,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06393,0,4,0,0,0,0,35,32,20,0,0,4
PCA_NC_06392,0,2,0,2,0,2,8,14,11,4,14,2
PCA_NC_06434,0,0,0,0,0,0,0,0,0,8,8,0
PCA_NC_06435,0,0,0,0,0,0,0,0,0,0,8,2
PCA_NC_06436,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06430,4,2,4,0,0,0,7,2,4,208,143,128
PCA_NC_06431,3,3,6,0,0,0,2,2,0,24,27,8
PCA_NC_06432,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06433,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06371,0,0,0,0,0,0,1,0,0,0,0,0
PCA_NC_06370,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06377,2396,2089,2288,32,36,46,1683,1817,1781,1200,1615,1834
PCA_NC_06376,502,500,507,8,7,20,119,165,174,0,5,46
PCA_NC_06375,1433,1690,1260,204,130,204,1456,1448,1356,689,925,958
PCA_NC_06374,0,0,0,18,4,8,10,6,16,2,0,1
PCA_NC_06418,2404,1949,2076,82,42,116,1039,970,944,1823,2352,3048
PCA_NC_06419,1529,1461,1392,38,42,60,716,692,794,1010,2251,3039
PCA_NC_06412,0,2,0,0,0,0,0,0,0,0,0,0
PCA_NC_06413,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06410,7482,7175,7132,130,115,161,2458,2533,2477,1775,2222,2872
PCA_NC_06411,0,0,0,0,0,0,8,6,6,0,2,10
PCA_NC_06416,3209,2913,2803,324,238,428,4387,4214,4414,3452,4787,5606
PCA_NC_06417,1892,1660,1417,358,302,382,3996,4112,3943,8029,10008,11072
PCA_NC_06414,0,0,0,0,0,0,0,0,0,6,0,10
PCA_NC_06415,0,0,0,0,0,0,0,1,0,0,0,0
PCA_NC_06384,371,334,266,122,103,190,1206,1186,1205,1917,2186,2510
PCA_NC_06388,26,42,26,0,0,0,4,2,0,12,0,0
PCA_NC_06389,0,2,0,0,0,0,10,2,0,30,14,46
PCA_NC_06382,1366,1408,1074,1749,1322,1982,6102,6125,5904,6739,7237,7947
PCA_NC_06383,2073,1903,1839,422,380,513,4187,4200,4065,4310,6844,8042
PCA_NC_06380,345,432,227,4,2,0,4,16,11,34,8,4
PCA_NC_06386,434,432,492,0,0,10,75,62,52,334,606,707
PCA_NC_06373,0,0,0,0,0,0,0,0,0,2,0,0
PCA_NC_06372,0,0,0,0,0,0,0,0,0,0,2,0
PCA_NC_06379,2285,2120,1964,134,141,174,1579,1521,1463,30,45,51
PCA_NC_06378,3817,3675,3546,110,62,96,1225,1237,1157,318,578,685
PCA_NC_06429,1078,1144,1154,158,110,208,1834,1910,1665,3076,3709,4093
PCA_NC_06428,749,766,818,20,6,26,44,27,29,36,34,91
PCA_NC_06427,11415,11061,9728,505,383,558,2007,2196,2166,42,21,35
PCA_NC_06426,1321,1252,1181,250,226,272,3567,3471,3435,1297,2807,3393
PCA_NC_06425,2,0,0,0,0,0,22,20,12,24,11,26
PCA_NC_06424,0,0,0,0,0,0,2,0,0,0,0,0
PCA_NC_06423,0,2,2,0,0,2,2,2,2,0,0,10
PCA_NC_06422,4209,3812,3684,182,131,214,2420,2366,2251,35970,62004,67686
PCA_NC_06421,1437,1329,1286,209,220,222,1483,1366,1635,4997,5296,5873
PCA_NC_06420,764,701,545,58,53,95,726,754,683,517,1198,1528
PCA_NC_09488,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09489,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09480,2244,2243,1735,58,54,82,2352,2284,2145,415,731,795
PCA_NC_09481,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09482,1048,1075,976,17,13,35,261,236,223,69,68,69
PCA_NC_09483,0,0,0,0,0,0,6,2,4,4,12,12
PCA_NC_09484,67,71,20,28,16,10,208,239,188,759,759,711
PCA_NC_09485,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09486,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09487,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09509,0,0,0,0,0,0,0,0,0,0,6,0
PCA_NC_09508,16,26,17,0,0,2,2,5,8,14,18,16
PCA_NC_09504,0,2,0,0,0,0,0,0,0,0,0,4
PCA_NC_09475,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09474,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09477,12,2,2,35,26,39,103,65,106,1132,1142,1516
PCA_NC_09476,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09471,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09470,995,843,833,77,38,80,506,506,569,638,1253,1612
PCA_NC_09473,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09472,0,0,0,0,0,0,0,0,0,2,0,0
PCA_NC_09479,1506,1449,1274,391,341,543,3565,3573,3337,8201,8627,9456
PCA_NC_09478,2352,2018,1979,184,148,173,1648,1680,1624,2337,3516,4203
PCA_NC_09501,0,0,0,94,86,123,352,461,449,9297,13040,15022
PCA_NC_09500,1090,1167,1017,282,181,308,2273,2321,2294,2341,3343,3670
PCA_NC_09503,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09502,7099,6490,6374,415,363,576,5097,4762,4740,216,406,519
PCA_NC_09505,0,0,0,84,52,80,41,47,56,1391,1533,1967
PCA_NC_09507,3409,3070,2864,225,223,275,2735,2503,2414,3566,5971,6926
PCA_NC_09506,10,6,2,5,6,2,54,79,42,943,1136,1320
PCA_NC_09499,22720,22763,16234,575,413,567,23446,22831,22363,1044,1807,1889
PCA_NC_09498,28361,26964,25178,4,6,10,89,76,111,26,18,16
PCA_NC_09493,2398,2108,2259,50,22,48,1539,1588,1524,989,1085,1255
PCA_NC_09492,2075,1899,1571,286,194,292,3630,3809,3648,5228,6111,6841
PCA_NC_09491,3720,3185,2713,200,172,283,2780,2625,2673,2604,4919,5514
PCA_NC_09490,1773,1688,1596,58,84,59,804,737,682,852,1433,1619
PCA_NC_09497,2223,2064,1985,254,175,245,2831,2574,2584,3909,5449,6124
PCA_NC_09496,1165,1035,1050,245,252,352,2302,2256,2074,10057,11562,12817
PCA_NC_09495,0,0,0,8,18,25,39,24,36,254,266,389
PCA_NC_09494,0,2,0,0,0,0,8,4,2,42,12,44
PCA_NC_09511,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09468,2669,2447,2316,42,44,90,1064,1161,1153,2777,4194,5016
PCA_NC_09469,251,253,238,25,23,13,92,107,116,789,1072,1086
PCA_NC_09463,4200,4042,3875,329,337,568,8684,8492,8405,3600,6302,7481
PCA_NC_09466,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09467,7,15,1,0,2,1,25,30,20,10,13,16
PCA_NC_09464,0,0,0,30,16,26,117,148,113,623,1319,1328
PCA_NC_09465,0,0,0,0,0,0,0,0,0,0,2,0
PCA_NC_09510,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06845,4097,3828,4010,259,235,328,3039,3054,2796,3652,6031,6739
PCA_NC_06844,1627,1691,1460,804,682,1035,4106,3886,3652,54,42,36
PCA_NC_06846,823,881,519,914,854,1334,14030,13083,13332,20004,30538,34259
PCA_NC_06841,933,837,863,16,16,12,247,241,203,114,194,265
PCA_NC_06840,2714,2664,2604,62,38,41,491,447,525,830,1105,1462
PCA_NC_06843,1599,1414,1337,80,70,69,1199,1183,1381,2837,3521,4156
PCA_NC_06842,260,246,238,26,8,18,656,639,587,261,321,306
PCA_NC_06849,2977,2876,2717,229,159,217,2319,2229,2045,3058,3891,4480
PCA_NC_06848,18,36,18,0,0,0,4,2,2,0,16,7
PCA_NC_06874,5404,4748,4710,227,232,290,2388,2355,2327,6919,12525,15195
PCA_NC_06875,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06871,3478,2977,2698,345,456,588,4535,3958,3943,61346,57725,62113
PCA_NC_06872,0,0,0,0,0,0,0,0,0,0,10,2
PCA_NC_06873,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06830,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06831,1,2,5,0,0,0,2,2,0,0,8,0
PCA_NC_06832,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06833,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06834,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06835,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06836,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06837,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06823,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06827,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06826,0,0,2,0,0,0,2,0,6,0,14,0
PCA_NC_06825,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06824,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06829,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06828,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06852,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06853,819,796,481,8,4,10,2942,3121,2986,1728,5363,6484
PCA_NC_06850,2630,2528,2511,69,38,86,972,932,922,864,1094,1572
PCA_NC_06851,3139,2918,2976,129,79,218,2054,2029,2042,3840,4985,5967
PCA_NC_06856,121,85,97,7,10,6,38,52,37,0,8,10
PCA_NC_06857,736,662,630,372,330,458,2153,2298,1955,750,946,1176
PCA_NC_06854,56,40,30,226,236,259,19575,19274,18193,1031,1689,2162
PCA_NC_06855,8,12,9,145,116,179,5569,5444,5541,248,356,533
PCA_NC_06847,76,77,52,0,0,0,21,13,2,79,53,63
PCA_NC_06838,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06839,605,589,526,2,4,19,87,64,82,2699,2087,2442
PCA_NC_06858,159,174,203,19,13,23,258,255,232,54,128,108
PCA_NC_06859,524,492,419,12,17,34,419,399,411,109,186,353
PCA_NC_06869,2803,2577,2295,283,217,331,3572,3282,3264,4914,6777,8001
PCA_NC_06868,4565,4243,3978,392,269,436,4594,4542,4603,3015,4472,4895
PCA_NC_06867,396,403,329,156,135,189,929,767,806,1798,1540,1649
PCA_NC_06866,3454,3160,3076,190,190,236,2273,2309,2204,6075,6328,7188
PCA_NC_06865,762,594,606,58,80,100,616,560,501,778,1091,1330
PCA_NC_06864,1260,1084,1006,54,67,88,1403,1142,1168,2510,4533,4815
PCA_NC_06863,2520,2366,2438,112,144,221,1743,1647,1683,729,1701,1963
PCA_NC_06862,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_06861,2730,2825,1675,7062,7776,10704,111691,108003,105509,175181,310096,327124
PCA_NC_06860,93,74,46,12,2,5,30,36,37,985,819,1054
PCA_NC_03770,2069,2251,2017,321,246,345,2234,2331,2291,4957,4353,4637
PCA_NC_03771,906,812,765,50,64,72,538,516,514,940,874,1068
PCA_NC_03772,1317,1171,1141,390,341,472,2691,2651,2725,8737,10249,10895
PCA_NC_03773,1489,1326,1630,88,100,112,927,941,922,1478,1775,1788
PCA_NC_03774,599,604,660,28,26,40,392,340,340,440,506,518
PCA_NC_03775,0,0,1,0,0,0,0,0,0,0,0,0
PCA_NC_03776,644,704,629,308,228,327,1806,1771,1827,3768,4315,5024
PCA_NC_03777,2,0,0,26,6,29,72,67,73,1069,2010,2075
PCA_NC_03778,48,34,28,12,10,16,118,110,80,48,95,44
PCA_NC_03779,8,4,0,30,16,40,307,312,347,473,411,434
PCA_NC_03729,19,30,10,2,0,0,14,13,12,26,51,81
PCA_NC_03728,469,344,250,207,174,245,2405,2446,2393,1858,2398,2705
PCA_NC_03758,3220,3302,2629,563,387,590,3897,4047,3827,4136,6670,7179
PCA_NC_03759,9492,9059,8494,703,712,933,7452,6889,6949,20974,23716,26007
PCA_NC_03756,4,14,14,90,69,123,951,1023,910,20272,33999,37326
PCA_NC_03754,0,0,0,0,0,0,0,0,4,4,0,6
PCA_NC_03755,0,0,0,16,6,12,107,120,126,972,1976,2123
PCA_NC_03752,1972,1921,1965,181,160,211,1929,1940,2021,5975,7472,8561
PCA_NC_03753,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03750,1188,825,1082,0,2,0,35,59,79,40,32,20
PCA_NC_03751,1498,1444,1418,302,188,322,2152,2244,2253,10972,14307,14196
PCA_NC_03785,0,0,0,0,2,0,6,18,25,0,4,2
PCA_NC_03784,0,0,0,0,0,0,28,18,12,0,0,0
PCA_NC_03787,1285,1182,1085,199,186,275,1887,1804,1800,3129,4797,5996
PCA_NC_03786,46,34,16,32,30,40,238,264,283,3347,2787,3161
PCA_NC_03783,222,260,250,30,18,22,203,229,227,270,248,193
PCA_NC_03782,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03738,1893,1826,1809,379,339,526,3157,3017,3019,11700,11878,13055
PCA_NC_03739,3049,2606,3048,240,229,315,2297,2111,2082,4007,4181,4529
PCA_NC_03734,1386,1332,928,426,417,513,4198,4413,4232,4405,6944,7581
PCA_NC_03735,921,822,1048,4,2,4,198,232,234,26,27,27
PCA_NC_03736,2509,2533,2126,372,346,468,4181,4152,4339,12490,20568,23061
PCA_NC_03737,6950,6806,6261,362,355,480,10129,9771,9328,27637,35855,38515
PCA_NC_03730,158,128,86,52,36,60,605,664,620,666,1334,1244
PCA_NC_03731,4,0,2,10,0,2,107,84,94,6124,6749,7234
PCA_NC_03732,1,2,2,0,0,0,0,2,0,20,20,16
PCA_NC_03733,9017,11746,8568,34,42,67,7350,8262,7811,9662,17094,19444
PCA_NC_03763,2,2,6,0,0,0,0,0,0,0,2,0
PCA_NC_03762,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03761,8478,8327,7746,280,214,348,5168,4928,5125,3490,3634,4437
PCA_NC_03760,0,0,0,0,0,0,4,4,0,0,0,2
PCA_NC_03767,22,20,12,76,44,56,481,466,415,255,402,349
PCA_NC_03766,7236,6824,7214,189,137,250,1428,1537,1485,295,414,654
PCA_NC_03765,2557,2233,2144,722,583,886,4751,4691,4654,12179,16457,17983
PCA_NC_03764,570,544,470,136,68,100,542,476,431,216,194,266
PCA_NC_03769,735,763,618,225,179,278,1508,1435,1341,787,1061,1230
PCA_NC_03768,510,500,364,10,0,4,33,33,38,2,0,0
PCA_NC_03748,1355,1147,1202,96,108,152,1177,1056,1011,2046,2598,3153
PCA_NC_03743,847,766,663,126,102,148,1067,1053,1034,1965,1883,2003
PCA_NC_03742,1238,1136,891,404,336,521,3592,3409,3265,6058,5581,6302
PCA_NC_03789,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03788,266,194,244,32,34,22,334,310,296,626,804,992
PCA_NC_03781,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03780,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_03792,350,544,400,36,20,34,443,458,426,725,896,710
PCA_NC_03793,219,214,403,10,6,24,144,147,150,14,58,96
PCA_NC_03790,560,559,427,15,13,20,182,217,212,104,124,162
PCA_NC_03791,20145,22178,19711,2,2,0,24,31,38,76,107,144
PCA_NC_03757,4058,3804,3631,163,123,143,1696,1824,1704,5365,5805,6463
PCA_NC_03749,1996,1724,1962,190,143,205,2468,2395,2467,2229,3229,3618
PCA_NC_03741,848,849,664,351,323,424,2546,2329,2353,2585,1860,2196
PCA_NC_03745,1647,1414,1365,122,131,189,2187,2009,1904,3194,4991,5894
PCA_NC_03744,4,16,2,0,0,2,13,16,16,12,18,12
PCA_NC_03747,8767,7541,6840,162,177,217,3124,2872,2871,6286,7860,8593
PCA_NC_03746,112,97,109,65,63,57,77,74,60,76,34,19
PCA_NC_09156,0,0,0,0,0,0,0,0,0,26,16,30
PCA_NC_09157,0,0,0,10,4,5,39,37,17,851,856,937
PCA_NC_09154,2030,1827,1112,1264,1032,1518,31852,31800,31032,115257,186775,190549
PCA_NC_09155,86,72,92,0,0,0,78,102,52,492,477,538
PCA_NC_09152,1130,1158,838,612,481,820,4071,3883,3837,692,1002,1290
PCA_NC_09153,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09150,5698,5440,4997,1084,789,1136,7115,7691,7425,7184,11548,13832
PCA_NC_09158,0,4,8,6,6,20,77,64,79,210,98,175
PCA_NC_09159,234,229,306,6,16,2,2055,1966,2034,2086,1951,2238
PCA_NC_09184,840,825,706,21,10,28,445,458,468,528,693,756
PCA_NC_09187,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09181,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09180,0,2,0,0,0,0,0,0,0,2,0,0
PCA_NC_09189,0,0,4,0,0,0,0,0,0,0,0,2
PCA_NC_09188,82,80,94,4,2,4,50,54,32,206,330,480
PCA_NC_09169,274,243,144,124,73,76,514,512,508,2119,1841,2117
PCA_NC_09168,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09163,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09162,1459,1286,1108,156,140,156,2339,2400,2330,1006,1746,2076
PCA_NC_09161,6254,5257,5344,294,296,473,4452,4297,4328,2151,3682,4241
PCA_NC_09160,9584,9190,7725,6286,5710,8139,47839,46438,44607,262785,377995,395875
PCA_NC_09167,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09166,507382,503313,465959,77,84,99,1807,1879,2568,1077,977,866
PCA_NC_09165,22,6,28,0,0,0,30,20,28,20,40,40
PCA_NC_09164,763,914,783,6,12,22,11,4,10,70,13,17
PCA_NC_09192,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09193,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09190,544,516,527,34,26,50,609,600,630,234,281,408
PCA_NC_09191,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09147,0,0,0,0,0,0,6,6,0,4,29,29
PCA_NC_09146,0,0,0,0,0,0,0,0,0,2,2,2
PCA_NC_09149,9,7,10,2,2,7,21,25,22,128,148,202
PCA_NC_09148,155,152,104,0,8,12,75,115,106,323,605,840
PCA_NC_09185,0,0,0,0,0,0,0,2,4,0,0,0
PCA_NC_09186,4,0,0,0,0,0,0,0,0,0,14,18
PCA_NC_09183,294,227,233,36,26,43,521,378,406,115,181,253
PCA_NC_09182,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_09178,7252,6622,7722,6,0,0,8,26,22,36,28,22
PCA_NC_09179,4739,4195,4022,285,250,441,3989,3858,3945,1192,2371,2693
PCA_NC_09170,4,8,1,1,0,0,7,12,7,12,0,2
PCA_NC_09171,2070,1799,1873,242,172,259,2142,2151,1958,1425,1994,2155
PCA_NC_09172,1957,1912,1876,242,230,336,2215,2222,2079,2431,3155,3361
PCA_NC_09174,0,0,0,0,0,0,2,0,0,0,0,8
PCA_NC_09175,22,10,6,0,6,6,10,10,12,274,288,433
PCA_NC_09176,3368,2885,3021,152,192,248,1852,1701,1728,593,1317,1367
PCA_NC_09177,16,16,16,8,4,0,24,10,15,78,164,167
PCA_NC_04973,0,0,0,0,0,0,0,0,0,0,0,0
PCA_NC_04972,0,0,0,0,0,0,0,0,0,0,0,0
