Geneid,GS1,GS2,GS3,IT21,IT22,IT23,IT51,IT52,IT53,HS1,HS2,HS3
PCA_SD_04698,6,10,8,0,2,0,81,66,78,221,61,124
PCA_SD_04699,280,319,397,26,48,42,900,858,868,486,504,321
PCA_SD_04696,4175,4611,5025,72,143,118,2523,3269,2578,422,4948,255
PCA_SD_04697,2,0,0,0,0,0,32,40,40,7,0,0
PCA_SD_04694,0,0,0,0,0,0,0,2,0,0,0,0
PCA_SD_04695,0,0,0,0,0,0,935,1382,2146,1045,442,321
PCA_SD_04692,224,194,231,2,10,10,395,437,427,822,206,780
PCA_SD_04693,2153,2323,2715,82,89,85,2372,2799,2522,3067,2408,2241
PCA_SD_04690,6303,7371,7423,85,161,149,3077,3302,3248,504,949,269
PCA_SD_04691,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_04739,0,0,2,0,0,0,20,20,24,2,2,0
PCA_SD_04738,10,16,12,0,0,0,89,100,71,0,2,20
PCA_SD_04677,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_04678,1479,1562,1890,186,296,294,4640,5621,4698,2109,1824,1846
PCA_SD_04679,1664,1786,2214,49,96,85,1610,2026,1511,1726,1541,1381
PCA_SD_04731,485,725,515,0,0,6,1880,1533,1692,98,30,19
PCA_SD_04730,845,987,1316,42,89,79,1823,2439,1798,2301,1407,1717
PCA_SD_04733,0,2,0,0,0,0,23,28,19,6,32,14
PCA_SD_04732,9,12,13,0,0,0,4,4,0,0,0,0
PCA_SD_04735,1133,1218,1704,92,188,144,3568,4104,3538,1361,805,965
PCA_SD_04734,0,2,0,0,0,2,51,63,49,41,12,26
PCA_SD_04708,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_04709,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_04700,493,516,738,32,50,51,978,1117,1024,977,662,962
PCA_SD_04701,298,360,348,6,8,6,1191,1084,980,22,50,28
PCA_SD_04702,0,0,0,0,0,0,54,70,60,0,0,0
PCA_SD_04703,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_04704,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_04705,986,1025,1172,39,68,93,1864,1971,1955,689,2498,767
PCA_SD_04706,0,0,0,4,22,4,128,205,135,1631,2830,1145
PCA_SD_04707,795,807,1104,14,52,41,1044,1539,1004,3146,887,2744
PCA_SD_07569,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07568,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07558,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07559,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07587,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07585,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07584,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07583,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07582,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07581,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07561,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07560,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07563,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07562,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07565,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07564,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07567,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07566,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07589,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07588,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07586,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07580,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07576,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07575,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07570,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07578,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07579,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07577,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07574,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07572,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07573,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07571,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07550,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07551,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07552,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07553,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07554,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07555,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07556,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07594,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07595,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07596,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07597,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07590,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07591,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07592,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07593,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07598,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07557,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07549,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07548,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07543,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07547,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07546,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07545,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07544,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07228,0,0,0,0,0,0,0,0,0,0,1,0
PCA_SD_07229,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_07270,0,0,0,0,0,0,0,2,0,0,2,0
PCA_SD_07226,0,0,0,0,0,2,18,24,22,386,357,288
PCA_SD_07227,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07224,0,0,0,0,0,0,4,0,6,4,6,26
PCA_SD_07225,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_07222,0,0,0,0,0,0,0,0,2,0,10,0
PCA_SD_07223,95,97,113,20,32,25,263,501,264,4178,7052,3951
PCA_SD_07220,0,0,0,41,60,60,234,355,214,30,102,88
PCA_SD_07221,2010,2103,2452,68,131,88,2707,2613,2909,660,4019,492
PCA_SD_07245,2348,2361,2944,80,180,199,4560,5445,4955,1768,8124,1479
PCA_SD_07246,286,290,450,40,112,90,1117,1550,1156,1071,341,870
PCA_SD_07247,1588,1682,2053,44,89,90,2106,2381,2022,2457,1980,1643
PCA_SD_07240,2272,2519,2998,78,106,106,2365,2264,2259,6224,5859,2722
PCA_SD_07241,680,738,956,16,40,30,755,948,794,613,736,384
PCA_SD_07242,1787,1785,2303,135,267,237,4451,3778,4655,23786,8305,20890
PCA_SD_07243,2307,2648,2878,94,154,135,3727,3319,3831,2862,1910,2135
PCA_SD_07248,429,503,566,14,36,28,616,504,675,290,314,202
PCA_SD_07249,1055,1197,1194,24,34,42,960,886,1056,599,1228,375
PCA_SD_07218,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07219,841,978,1107,80,104,98,2285,2830,2353,571,4398,290
PCA_SD_07262,0,0,0,0,0,0,0,0,0,12,2,9
PCA_SD_07263,0,2,4,0,1,0,4,4,2,16,3,2
PCA_SD_07260,2,6,6,44,92,52,5527,5848,6038,174,52,90
PCA_SD_07261,10,12,10,84,154,150,22084,22560,22055,439,978,117
PCA_SD_07266,1492,1653,2092,44,74,75,1817,1880,2016,1917,1824,1026
PCA_SD_07267,898,894,1177,12,22,22,615,584,550,248,1421,97
PCA_SD_07264,35,38,34,0,0,0,24,33,24,25,22,47
PCA_SD_07265,593,671,526,2,10,4,2804,3397,3516,579,695,639
PCA_SD_07268,6,2,5,0,0,0,2,6,4,34,2,6
PCA_SD_07269,1339,1792,1298,373,707,596,19851,19434,20660,13110,11421,9907
PCA_SD_07239,6,2,0,0,0,0,15,10,8,40,8,18
PCA_SD_07238,1645,1843,2601,141,424,279,3975,4533,3939,4197,5518,3306
PCA_SD_07235,536,683,672,0,0,2,60,51,81,34,2,8
PCA_SD_07271,3,0,3,0,0,0,1,0,3,4,10,0
PCA_SD_07272,0,0,4,0,0,0,0,0,0,4,0,0
PCA_SD_07257,367,366,501,140,231,152,2993,4113,2733,781,744,689
PCA_SD_07256,238,273,317,10,10,11,328,374,362,16,65,44
PCA_SD_07255,434,523,583,12,22,15,513,657,494,151,105,141
PCA_SD_07254,2,21,10,0,0,2,24,44,30,411,131,443
PCA_SD_07253,1618,1570,2029,2952,5504,4632,108838,106697,110613,64076,62730,38662
PCA_SD_07252,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07251,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_07250,1169,1364,1476,57,85,86,1774,1771,1863,464,901,407
PCA_SD_07259,2,8,18,0,0,0,41,62,37,8,0,0
PCA_SD_07258,4,4,1,0,0,0,2,4,10,0,0,0
PCA_SD_07231,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07230,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_07233,0,0,0,0,0,0,0,2,0,0,0,0
PCA_SD_07234,2336,2651,2738,16,18,10,1639,1951,1809,347,294,519
PCA_SD_07237,1,1,1,0,0,1,0,3,3,6,4,1
PCA_SD_07236,99,106,154,0,0,0,2,4,0,0,0,0
PCA_SD_07232,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06892,15703,18121,22071,92,223,139,15648,18239,17328,1662,3546,1354
PCA_SD_06893,1696,1757,2163,35,49,46,1197,945,1263,2341,3742,1436
PCA_SD_06890,1693,2026,1843,0,8,6,60,60,60,94,38,8
PCA_SD_06891,26,16,22,0,0,0,2,0,4,2,4,34
PCA_SD_06896,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06897,0,0,3,10,8,10,304,445,235,976,1558,585
PCA_SD_06894,0,0,0,0,0,0,2,6,2,0,0,0
PCA_SD_06895,5171,5761,6618,33,57,40,1713,1605,1992,1702,1734,1080
PCA_SD_06898,440,464,594,14,27,40,699,726,675,263,304,371
PCA_SD_06870,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06871,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06872,874,969,1239,52,84,83,2478,2819,2442,2716,2091,1766
PCA_SD_06873,696,754,886,54,91,86,1899,2235,1875,2632,1235,1888
PCA_SD_06874,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06875,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06876,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06877,4,2,4,0,2,2,42,85,56,276,37,184
PCA_SD_06878,683,711,969,32,50,62,1125,1112,1181,1213,924,1154
PCA_SD_06879,872,888,1418,214,364,314,4855,5060,4638,34399,10317,29686
PCA_SD_06904,306,134,182,10,32,30,476,584,478,161,288,106
PCA_SD_06905,0,0,2,0,0,0,106,166,104,6,10,2
PCA_SD_06900,0,2,2,0,0,0,0,0,0,0,0,0
PCA_SD_06901,16948,18066,23843,2,0,0,65,92,49,158,764,209
PCA_SD_06902,1045,1141,1444,26,44,34,664,836,685,431,441,305
PCA_SD_06903,2391,2573,3342,52,96,102,2212,2709,2265,654,3535,723
PCA_SD_06858,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06859,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06856,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06857,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06855,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06889,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06888,2,2,4,48,105,70,3405,4982,3712,23580,39738,17201
PCA_SD_06885,561,624,767,16,19,42,789,1044,871,275,838,281
PCA_SD_06884,14,17,18,56,144,116,894,893,676,574,92,733
PCA_SD_06887,338,377,464,18,22,18,508,463,473,110,48,99
PCA_SD_06886,1039,1203,1487,52,130,91,1517,1839,1561,120,106,92
PCA_SD_06881,12,15,16,0,0,0,870,1132,972,11,2,0
PCA_SD_06880,1206,1364,1558,138,216,198,7640,7069,7661,1730,8141,951
PCA_SD_06883,0,0,0,0,2,6,11792,13157,11317,12,2,0
PCA_SD_06882,8,15,11,2,0,0,650,804,724,8,0,0
PCA_SD_06863,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06862,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06861,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06860,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_06865,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06864,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06867,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06866,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06869,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06868,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08489,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08488,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08487,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08486,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08485,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08484,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08483,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08482,548,494,741,14,30,22,844,963,781,228,2516,162
PCA_SD_08481,6,2,10,0,0,0,2,0,4,2,0,0
PCA_SD_08480,439,451,631,12,12,14,758,803,732,486,332,214
PCA_SD_08476,0,0,0,0,0,0,2,0,0,0,0,0
PCA_SD_08477,6,5,6,0,0,0,2,9,4,13,4,2
PCA_SD_08474,626,732,830,0,20,14,344,339,352,291,119,129
PCA_SD_08475,358,406,468,22,33,26,475,454,470,584,311,458
PCA_SD_08472,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08473,83,73,69,296,628,490,4603,4917,4144,68719,121398,54512
PCA_SD_08471,0,2,0,4,14,4,70,54,46,1416,1406,1198
PCA_SD_08478,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08479,5,6,2,2,9,0,104,122,82,6,0,28
PCA_SD_08518,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08511,77,118,113,423,732,562,7328,9430,7461,98541,59815,75488
PCA_SD_08510,3137,3459,4299,144,244,223,2751,3868,2567,10984,29071,11122
PCA_SD_08513,30,30,20,8,17,9,121,141,106,364,654,205
PCA_SD_08512,4285,4431,5805,406,867,693,13857,17206,12852,49750,42952,38025
PCA_SD_08515,2,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08514,2,2,2,2,8,2,101,227,166,788,366,936
PCA_SD_08517,0,0,0,0,0,0,2,0,0,0,4,2
PCA_SD_08516,12,8,22,4,20,8,19288,23022,19554,3070,2998,2104
PCA_SD_08498,251,307,364,42,99,85,1510,1427,1618,1707,1688,1215
PCA_SD_08499,1598,1839,2008,66,136,90,1926,2068,2062,3328,1897,2594
PCA_SD_08494,652,679,770,18,33,54,866,826,916,794,763,575
PCA_SD_08495,25,51,58,0,4,0,20,40,21,71,87,44
PCA_SD_08496,27,14,40,0,0,0,4,0,7,0,0,0
PCA_SD_08497,1056,1097,1426,40,56,72,1788,1848,2013,888,1687,650
PCA_SD_08490,76,82,54,0,0,2,8,4,14,12,22,18
PCA_SD_08491,317,305,427,22,14,22,743,854,813,802,192,694
PCA_SD_08492,1344,1490,1925,18,57,47,1751,1820,1921,1414,843,1298
PCA_SD_08493,2995,3352,3668,60,149,86,2500,2434,2649,376,376,222
PCA_SD_08508,851,921,1308,44,110,112,2730,3317,2439,2992,745,2784
PCA_SD_08509,32,25,40,14,5,6,99,109,129,783,314,658
PCA_SD_08506,0,0,0,0,2,2,326,432,401,28,54,32
PCA_SD_08507,1549,1712,2057,20,51,50,2224,2797,2266,1210,858,826
PCA_SD_08504,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08505,0,0,0,0,0,0,0,0,0,0,4,0
PCA_SD_08502,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08503,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_08500,791,960,1217,28,64,77,1287,1488,1156,2490,1023,2097
PCA_SD_08501,7,12,5,0,0,0,27,32,23,50,2,20
PCA_SD_05291,936,870,1214,39,57,58,1406,1954,1270,124,61,44
PCA_SD_05290,0,0,0,0,0,0,0,2,2,0,0,0
PCA_SD_05293,48,52,98,6,16,10,3159,3777,3226,51,47,10
PCA_SD_05292,197,274,364,49,118,93,2251,2942,2458,78,116,68
PCA_SD_05295,304,306,413,10,10,8,331,468,358,80,267,54
PCA_SD_05294,184,164,231,4,12,10,230,309,230,257,119,382
PCA_SD_05297,334,389,374,6,6,6,4360,4872,4520,217,516,143
PCA_SD_05296,0,0,0,0,0,0,0,2,0,4,4,0
PCA_SD_05299,1180,1343,1665,49,60,72,1683,1946,1795,1514,1264,938
PCA_SD_05298,10,8,7,0,0,0,31,49,35,20,2,34
PCA_SD_05310,0,0,0,0,0,0,0,0,0,0,10,0
PCA_SD_05311,0,0,0,0,0,0,4,2,0,8,0,0
PCA_SD_05312,0,0,0,0,0,0,2,0,0,40,0,8
PCA_SD_05313,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_05279,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_05278,0,0,2,12,20,10,73,88,52,2797,1333,2535
PCA_SD_05277,0,0,0,0,0,0,0,0,0,19,5,3
PCA_SD_05276,4974,5693,5998,24,62,40,6999,6772,7164,605,790,450
PCA_SD_05275,1167,1513,1688,114,229,139,1038,1437,852,8,36,42
PCA_SD_05274,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_05273,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_05272,1102,1112,1457,6,14,6,34,29,17,594,186,666
PCA_SD_05271,3655,3612,5067,78,240,194,4328,5598,4235,2729,1772,2391
PCA_SD_05270,1,0,8,4,2,0,59,102,66,53,8,44
PCA_SD_05286,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_05287,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_05284,880,1091,1338,26,66,36,1478,1874,1752,697,1656,486
PCA_SD_05285,4846,5126,6879,0,0,0,59,40,47,105,115,120
PCA_SD_05282,2081,2262,2827,155,355,313,8176,10549,8557,1155,2502,914
PCA_SD_05283,1840,1852,2474,154,304,286,5858,6404,6390,9173,147066,7441
PCA_SD_05280,0,0,0,32,26,36,176,243,135,843,3971,770
PCA_SD_05281,6,10,5,0,9,3,21,18,18,71,80,122
PCA_SD_05288,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_05289,1896,2208,2519,8,16,28,388,343,246,1552,1505,1702
PCA_SD_05255,10,10,18,0,0,0,0,0,4,0,0,0
PCA_SD_05254,1318,1563,1562,59,152,114,3277,3300,3698,2104,5092,1286
PCA_SD_05257,0,0,0,0,0,0,0,0,2,0,2,0
PCA_SD_05256,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_05253,4,4,2,0,0,0,28,50,22,142,32,122
PCA_SD_05252,1461,1788,1825,0,2,2,802,850,850,321,136,132
PCA_SD_05259,1297,1407,1349,30,54,45,1958,1752,1958,257,1593,269
PCA_SD_05258,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_05268,3558,3735,5455,30,88,88,1471,1873,1338,447,1350,658
PCA_SD_05269,2,4,5,0,0,0,2,21,10,18,8,56
PCA_SD_05264,4,0,2,0,0,2,22,38,48,14,2,6
PCA_SD_05265,6499,7375,9521,44,84,108,2985,3501,2763,207,130,265
PCA_SD_05266,280,373,451,52,74,71,1084,1282,1267,890,392,573
PCA_SD_05267,1359,1321,1479,525,1053,950,8943,11078,8181,3023,26847,1490
PCA_SD_05260,4717,5256,5466,94,142,148,5690,5543,5828,853,3770,440
PCA_SD_05261,2281,2566,2947,118,164,110,3158,2766,3164,1698,1470,1146
PCA_SD_05262,0,2,0,0,4,8,14102,17795,14363,196,20,93
PCA_SD_05263,0,0,0,2,6,4,26,42,26,32,6,4
PCA_SD_05307,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_05306,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_05305,2333,2560,2791,20,65,47,2211,2378,2383,308,530,318
PCA_SD_05304,1652,1733,2607,0,0,0,84,85,86,52,43,46
PCA_SD_05303,1268,1511,1669,44,79,41,1997,2408,1887,1561,1608,1288
PCA_SD_05302,1583,1764,2112,320,624,548,7298,7402,7239,25241,20405,18306
PCA_SD_05301,15,10,33,0,2,0,2,2,3,2,2,10
PCA_SD_05300,4169,4439,5363,46,74,65,2710,3746,2724,2659,1691,3068
PCA_SD_05309,0,0,0,0,0,0,0,0,0,0,4,0
PCA_SD_05308,0,0,3,0,0,0,0,0,0,0,8,0
PCA_SD_06209,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06208,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06207,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06206,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06205,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06204,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06203,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06202,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06201,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06200,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06188,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06189,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06182,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06183,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06171,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06170,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06173,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06172,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06175,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06174,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06177,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06176,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06179,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06178,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06199,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06198,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06197,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06196,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06195,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06194,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06193,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06192,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06191,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06190,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06225,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06224,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06221,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06220,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06223,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06222,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06218,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06219,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06214,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06215,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06216,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06217,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06210,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06211,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06212,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06213,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06166,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06167,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06164,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06165,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06162,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06163,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06160,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06161,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06168,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06169,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06184,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06185,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06186,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06187,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06180,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_06181,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_04652,0,0,0,0,0,0,0,0,2,0,0,0
PCA_SD_04653,577,634,685,58,118,93,1771,2041,1842,705,668,613
PCA_SD_04650,0,0,0,2,0,4,20,44,5,1145,472,1054
PCA_SD_04657,0,0,0,0,0,0,0,2,9,22,10,48
PCA_SD_04655,1325,1413,1710,56,100,108,1431,1462,1310,415,432,277
PCA_SD_04658,0,0,0,130,293,211,2257,2858,1824,53258,64750,43640
PCA_SD_04659,0,0,0,8,4,10,86,174,79,1007,765,617
PCA_SD_04609,1505,1532,2078,68,112,86,2380,2600,2425,2770,2019,2324
PCA_SD_04638,14,26,22,0,2,0,39,52,24,558,164,601
PCA_SD_04639,1878,1980,2309,45,144,128,3397,4171,3343,3064,1477,2253
PCA_SD_04630,0,0,0,0,0,0,0,0,0,0,0,0
PCA_SD_04631,3281,3552,3973,97,199,165,3285,3471,3504,2940,12618,2341
PCA_SD_04632,1546,1740,1948,38,108,60,1780,1899,1774,552,1491,463
PCA_SD_04633,0,0,0,0,0,0,0,0,0,0,2,0
PCA_SD_04634,28974,30938,39455,0,2,0,481,525,399,69,64,118
PCA_SD_04635,0,0,4,0,2,2,1530,2196,1645,4,2,0
PCA_SD_04636,1606,1770,1995,52,136,80,2853,3112,2890,1597,2726,1759
PCA_SD_04637,2400,2765,3288,138,221,159,3441,4271,3647,4416,10644,3605
PCA_SD_04667,975,1158,1046,61,121,84,4404,4544,4604,2377,3208,1465
PCA_SD_04666,0,0,3,6,11,22,431,523,512,1547,1832,1289
PCA_SD_04665,308,358,416,32,44,28,1048,1099,1008,1367,422,1593
PCA_SD_04664,311,355,447,28,52,33,913,968,965,1465,872,1221
PCA_SD_04663,585,594,716,20,36,22,979,1126,1105,650,829,508
